title,address,access,outline,floor,fee,management_fee,deposit,gratuity,madori,menseki,url,age,total_floor,route_1,station_1,time_1,route_2,station_2,time_2,route_3,station_3,time_3
ベルオーク本郷,東京都文京区向丘２,"
都営三田線/白山駅 歩5分
東京メトロ南北線/本駒込駅 歩4分
東京メトロ南北線/東大前駅 歩7分
","
築37年
12階建
",11階,99000,3000,99000,99000,1DK,31.9,https://suumo.jp/chintai/jnc_000064223729/?bc=100345862270,37,12,都営三田線,白山,5,東京メトロ南北線,本駒込,4,東京メトロ南北線,東大前,7
ベルオーク本郷,東京都文京区向丘２,"
都営三田線/白山駅 歩5分
東京メトロ南北線/本駒込駅 歩4分
東京メトロ南北線/東大前駅 歩7分
","
築37年
12階建
",10階,99000,3000,99000,99000,1DK,31.9,https://suumo.jp/chintai/jnc_000087486802/?bc=100360070856,37,12,都営三田線,白山,5,東京メトロ南北線,本駒込,4,東京メトロ南北線,東大前,7
H&#252；gel Hongo（ヒューゲル本郷）,東京都文京区湯島２,"
東京メトロ丸ノ内線/御茶ノ水駅 歩6分
ＪＲ総武線/御茶ノ水駅 歩7分
都営大江戸線/本郷三丁目駅 歩9分
","
築3年
10階建
",9階,170000,13000,170000,170000,1DK,35.78,https://suumo.jp/chintai/jnc_000087643935/?bc=100361007913,3,10,東京メトロ丸ノ内線,御茶ノ水,6,ＪＲ総武線,御茶ノ水,7,都営大江戸線,本郷三丁目,9
ウェルスクエアイズム文京小日向,東京都文京区小日向２,"
東京メトロ有楽町線/江戸川橋駅 歩3分
東京メトロ東西線/神楽坂駅 歩12分
東京メトロ丸ノ内線/茗荷谷駅 歩13分
","
築5年
5階建
",2階,177000,7000,0,177000,1LDK,40.34,https://suumo.jp/chintai/jnc_000086111336/?bc=100351303364,5,5,東京メトロ有楽町線,江戸川橋,3,東京メトロ東西線,神楽坂,12,東京メトロ丸ノ内線,茗荷谷,13
東京メトロ南北線 東大前駅 8階建 築7年,東京都文京区向丘２,"
東京メトロ南北線/東大前駅 歩5分
都営三田線/白山駅 歩9分
東京メトロ千代田線/千駄木駅 歩12分
","
築7年
8階建
",7階,105000,15000,0,0,1K,25.83,https://suumo.jp/chintai/jnc_000037852543/?bc=100360541605,7,8,東京メトロ南北線,東大前,5,都営三田線,白山,9,東京メトロ千代田線,千駄木,12
グランエッグス茗荷谷,東京都文京区小日向１,"
東京メトロ丸ノ内線/茗荷谷駅 歩5分
東京メトロ有楽町線/江戸川橋駅 歩10分
東京メトロ東西線/神楽坂駅 歩18分
","
築18年
3階建
",2階,114000,3000,114000,114000,1DK,32.8,https://suumo.jp/chintai/jnc_000087063591/?bc=100357671005,18,3,東京メトロ丸ノ内線,茗荷谷,5,東京メトロ有楽町線,江戸川橋,10,東京メトロ東西線,神楽坂,18
東京メトロ丸ノ内線 茗荷谷駅 3階建 築18年,東京都文京区小日向１,"
東京メトロ丸ノ内線/茗荷谷駅 歩5分
東京メトロ有楽町線/江戸川橋駅 歩10分
東京メトロ千代田線/千駄木駅 歩15分
","
築18年
3階建
",2階,114000,3000,114000,114000,1LDK,32.8,https://suumo.jp/chintai/jnc_000087063592/?bc=100357654802,18,3,東京メトロ丸ノ内線,茗荷谷,5,東京メトロ有楽町線,江戸川橋,10,東京メトロ千代田線,千駄木,15
ヴィーダ文京関口,東京都文京区関口２,"
東京メトロ有楽町線/江戸川橋駅 歩8分
都電荒川線/早稲田駅 歩12分
東京メトロ有楽町線/護国寺駅 歩12分
","
築17年
8階建
",2階,77000,6000,0,0,1K,20.23,https://suumo.jp/chintai/jnc_000047299402/?bc=100360055194,17,8,東京メトロ有楽町線,江戸川橋,8,0,0,0,東京メトロ有楽町線,護国寺,12
ヴィーダ文京関口,東京都文京区関口２,"
東京メトロ有楽町線/江戸川橋駅 歩8分
都電荒川線/早稲田駅 歩12分
東京メトロ有楽町線/護国寺駅 歩12分
","
築17年
8階建
",2階,75000,12000,75000,0,1K,20.57,https://suumo.jp/chintai/jnc_000086693496/?bc=100361180303,17,8,東京メトロ有楽町線,江戸川橋,8,0,0,0,東京メトロ有楽町線,護国寺,12
カーサコリーヌ２,東京都文京区本駒込１,"
東京メトロ南北線/本駒込駅 歩1分
都営三田線/白山駅 歩6分
東京メトロ千代田線/千駄木駅 歩15分
","
築6年
3階建
",3階,98000,0,98000,98000,1K,32.21,https://suumo.jp/chintai/jnc_000086888604/?bc=100359429342,6,3,東京メトロ南北線,本駒込,1,都営三田線,白山,6,東京メトロ千代田線,千駄木,15
エスティメゾン千石,東京都文京区千石４,"
都営三田線/千石駅 歩7分
ＪＲ山手線/巣鴨駅 歩9分
東京メトロ丸ノ内線/新大塚駅 歩12分
","
築15年
5階建
",2階,90000,10000,90000,90000,1K,20.2,https://suumo.jp/chintai/jnc_000087263802/?bc=100335434472,15,5,都営三田線,千石,7,ＪＲ山手線,巣鴨,9,東京メトロ丸ノ内線,新大塚,12
エスティメゾン千石,東京都文京区千石４,"
都営三田線/千石駅 歩7分
ＪＲ山手線/巣鴨駅 歩9分
東京メトロ丸ノ内線/新大塚駅 歩12分
","
築15年
5階建
",2階,92000,10000,92000,92000,1K,20.2,https://suumo.jp/chintai/jnc_000087545347/?bc=100361103644,15,5,都営三田線,千石,7,ＪＲ山手線,巣鴨,9,東京メトロ丸ノ内線,新大塚,12
都営三田線 巣鴨駅 7階建 築3年,東京都文京区千石４,"
都営三田線/巣鴨駅 歩7分
ＪＲ山手線/巣鴨駅 歩6分
都営三田線/千石駅 歩9分
","
築3年
7階建
",6階,111000,15000,111000,111000,1K,25.28,https://suumo.jp/chintai/jnc_000085504203/?bc=100347225567,3,7,都営三田線,巣鴨,7,ＪＲ山手線,巣鴨,6,都営三田線,千石,9
都営三田線 巣鴨駅 7階建 築3年,東京都文京区千石４,"
都営三田線/巣鴨駅 歩7分
ＪＲ山手線/巣鴨駅 歩6分
都営三田線/千石駅 歩9分
","
築3年
7階建
",2階,180000,15000,180000,180000,1LDK,41.48,https://suumo.jp/chintai/jnc_000084630963/?bc=100351330008,3,7,都営三田線,巣鴨,7,ＪＲ山手線,巣鴨,6,都営三田線,千石,9
ＪＲ山手線 巣鴨駅 4階建 築23年,東京都文京区本駒込６,"
ＪＲ山手線/巣鴨駅 歩6分
都営三田線/千石駅 歩7分
東京メトロ南北線/本駒込駅 歩21分
","
築23年
4階建
",2階,117000,10000,117000,117000,2K,34.1,https://suumo.jp/chintai/jnc_000086845831/?bc=100356373491,23,4,ＪＲ山手線,巣鴨,6,都営三田線,千石,7,東京メトロ南北線,本駒込,21
ＪＲ山手線 巣鴨駅 4階建 築23年,東京都文京区本駒込６,"
ＪＲ山手線/巣鴨駅 歩6分
都営三田線/千石駅 歩7分
東京メトロ南北線/本駒込駅 歩21分
","
築23年
4階建
",2階,117000,10000,117000,117000,1DK,34.1,https://suumo.jp/chintai/jnc_000086881407/?bc=100356423632,23,4,ＪＲ山手線,巣鴨,6,都営三田線,千石,7,東京メトロ南北線,本駒込,21
ＪＲ山手線 巣鴨駅 4階建 築23年,東京都文京区本駒込６,"
ＪＲ山手線/巣鴨駅 歩6分
都営三田線/千石駅 歩7分
東京メトロ南北線/本駒込駅 歩21分
","
築23年
4階建
",2階,119000,10000,119000,119000,1DK,34.1,https://suumo.jp/chintai/jnc_000087529925/?bc=100360588062,23,4,ＪＲ山手線,巣鴨,6,都営三田線,千石,7,東京メトロ南北線,本駒込,21
ガイア東大前,東京都文京区向丘１,"
東京メトロ南北線/東大前駅 歩5分
都営三田線/白山駅 歩6分
東京メトロ千代田線/根津駅 歩16分
","
築3年
3階建
",3階,111500,3300,0,111500,1K,25,https://suumo.jp/chintai/jnc_000087520249/?bc=100360403149,3,3,東京メトロ南北線,東大前,5,都営三田線,白山,6,東京メトロ千代田線,根津,16
ガイア東大前,東京都文京区向丘１,"
東京メトロ南北線/東大前駅 歩5分
都営三田線/白山駅 歩6分
東京メトロ千代田線/根津駅 歩16分
","
築3年
3階建
",3階,115000,3300,0,115000,1K,25,https://suumo.jp/chintai/jnc_000087625137/?bc=100360875395,3,3,東京メトロ南北線,東大前,5,都営三田線,白山,6,東京メトロ千代田線,根津,16
Creer白山,東京都文京区白山１,"
都営大江戸線/春日駅 歩7分
都営三田線/白山駅 歩8分
東京メトロ南北線/東大前駅 歩6分
","
築6年
3階建
",3階,94000,4000,47000,141000,ワンルーム,29.25,https://suumo.jp/chintai/jnc_000087529920/?bc=100360886330,6,3,都営大江戸線,春日,7,都営三田線,白山,8,東京メトロ南北線,東大前,6
東京メトロ有楽町線 護国寺駅 2階建 築21年,東京都文京区小日向３,"
東京メトロ有楽町線/護国寺駅 歩7分
東京メトロ有楽町線/江戸川橋駅 歩7分
東京メトロ丸ノ内線/茗荷谷駅 歩9分
","
築21年
2階建
",1階,87000,3000,87000,87000,1DK,31.05,https://suumo.jp/chintai/jnc_000087714825/?bc=100361432707,21,2,東京メトロ有楽町線,護国寺,7,東京メトロ有楽町線,江戸川橋,7,東京メトロ丸ノ内線,茗荷谷,9
東京メトロ有楽町線 護国寺駅 2階建 築21年,東京都文京区小日向３,"
東京メトロ有楽町線/護国寺駅 歩7分
東京メトロ有楽町線/江戸川橋駅 歩7分
東京メトロ丸ノ内線/茗荷谷駅 歩9分
","
築21年
2階建
",2階,90000,3000,90000,90000,1DK,31.05,https://suumo.jp/chintai/jnc_000087714826/?bc=100361432701,21,2,東京メトロ有楽町線,護国寺,7,東京メトロ有楽町線,江戸川橋,7,東京メトロ丸ノ内線,茗荷谷,9
東京メトロ有楽町線 江戸川橋駅 12階建 築2年,東京都文京区関口１,"
東京メトロ有楽町線/江戸川橋駅 歩1分
東京メトロ東西線/神楽坂駅 歩11分
東京メトロ丸ノ内線/茗荷谷駅 歩19分
","
築2年
12階建
",5階,123000,10000,0,0,1DK,25.05,https://suumo.jp/chintai/jnc_000076862465/?bc=100355321242,2,12,東京メトロ有楽町線,江戸川橋,1,東京メトロ東西線,神楽坂,11,東京メトロ丸ノ内線,茗荷谷,19
東京メトロ有楽町線 江戸川橋駅 12階建 築2年,東京都文京区関口１,"
東京メトロ有楽町線/江戸川橋駅 歩1分
東京メトロ東西線/神楽坂駅 歩11分
東京メトロ丸ノ内線/茗荷谷駅 歩19分
","
築2年
12階建
",6階,124000,10000,0,0,1DK,25,https://suumo.jp/chintai/jnc_000076862466/?bc=100356448949,2,12,東京メトロ有楽町線,江戸川橋,1,東京メトロ東西線,神楽坂,11,東京メトロ丸ノ内線,茗荷谷,19
東京メトロ有楽町線 江戸川橋駅 12階建 築2年,東京都文京区関口１,"
東京メトロ有楽町線/江戸川橋駅 歩1分
東京メトロ東西線/神楽坂駅 歩11分
東京メトロ丸ノ内線/茗荷谷駅 歩19分
","
築2年
12階建
",11階,255000,15000,0,0,2LDK,50.05,https://suumo.jp/chintai/jnc_000076862458/?bc=100353025075,2,12,東京メトロ有楽町線,江戸川橋,1,東京メトロ東西線,神楽坂,11,東京メトロ丸ノ内線,茗荷谷,19
パークハウス小石川,東京都文京区小石川４,"
東京メトロ丸ノ内線/茗荷谷駅 歩9分


","
築14年
地下1地上9階建
",5階,185000,10000,185000,185000,1LDK,44.75,https://suumo.jp/chintai/jnc_000086153736/?bc=100361299716,14,9,東京メトロ丸ノ内線,茗荷谷,9,0,0,0,0,0,0
ANNEX池之端,東京都文京区湯島４,"
東京メトロ千代田線/湯島駅 歩5分
京成本線/京成上野駅 歩8分
ＪＲ山手線/上野駅 歩10分
","
築4年
3階建
",3階,114000,8000,114000,114000,1K,26.06,https://suumo.jp/chintai/jnc_000087545378/?bc=100360385770,4,3,東京メトロ千代田線,湯島,5,京成本線,京成上野,8,ＪＲ山手線,上野,10
ANNEX池之端,東京都文京区湯島４,"
東京メトロ千代田線/湯島駅 歩5分
京成本線/京成上野駅 歩8分
ＪＲ山手線/上野駅 歩10分
","
築4年
3階建
",2階,121000,8000,121000,121000,1K,29.02,https://suumo.jp/chintai/jnc_000087545377/?bc=100360185305,4,3,東京メトロ千代田線,湯島,5,京成本線,京成上野,8,ＪＲ山手線,上野,10
クーカイ・テラス茗荷谷,東京都文京区小日向４,"
東京メトロ丸ノ内線/茗荷谷駅 歩1分
東京メトロ有楽町線/江戸川橋駅 歩14分
東京メトロ東西線/神楽坂駅 歩22分
","
築7年
4階建
",3階,155000,10000,155000,155000,1LDK,37.17,https://suumo.jp/chintai/jnc_000082580132/?bc=100353482813,7,4,東京メトロ丸ノ内線,茗荷谷,1,東京メトロ有楽町線,江戸川橋,14,東京メトロ東西線,神楽坂,22
フェルクルールプレスト文京湯島,東京都文京区湯島３,"
ＪＲ山手線/御徒町駅 歩7分
東京メトロ千代田線/湯島駅 歩1分
東京メトロ銀座線/上野広小路駅 歩5分
","
築10年
地下1地上12階建
",2階,100500,10000,100500,100500,1K,25.65,https://suumo.jp/chintai/jnc_000087714852/?bc=100361444714,10,12,ＪＲ山手線,御徒町,7,東京メトロ千代田線,湯島,1,東京メトロ銀座線,上野広小路,5
フェルクルールプレスト文京湯島,東京都文京区湯島３,"
ＪＲ山手線/御徒町駅 歩7分
東京メトロ千代田線/湯島駅 歩1分
東京メトロ銀座線/上野広小路駅 歩5分
","
築10年
地下1地上12階建
",2階,105000,10000,105000,105000,1K,25.65,https://suumo.jp/chintai/jnc_000049581870/?bc=100361421194,10,12,ＪＲ山手線,御徒町,7,東京メトロ千代田線,湯島,1,東京メトロ銀座線,上野広小路,5
フェルクルールプレスト文京湯島,東京都文京区湯島３,"
ＪＲ山手線/御徒町駅 歩7分
東京メトロ千代田線/湯島駅 歩1分
東京メトロ銀座線/上野広小路駅 歩5分
","
築10年
地下1地上12階建
",4階,120000,10000,120000,120000,1K,25.47,https://suumo.jp/chintai/jnc_000056519656/?bc=100322851376,10,12,ＪＲ山手線,御徒町,7,東京メトロ千代田線,湯島,1,東京メトロ銀座線,上野広小路,5
ライオンズマンション千駄木第2,東京都文京区千駄木３,"
東京メトロ千代田線/千駄木駅 歩6分
ＪＲ山手線/西日暮里駅 歩5分

","
築41年
10階建
",8階,65000,5000,65000,65000,ワンルーム,17.63,https://suumo.jp/chintai/jnc_000070164493/?bc=100359535738,41,10,東京メトロ千代田線,千駄木,6,ＪＲ山手線,西日暮里,5,0,0,0
ライオンズマンション千駄木第2,東京都文京区千駄木３,"
東京メトロ千代田線/千駄木駅 歩6分
ＪＲ山手線/西日暮里駅 歩5分

","
築41年
10階建
",3階,168000,0,168000,168000,1SLDK,52.11,https://suumo.jp/chintai/jnc_000086775407/?bc=100361480867,41,10,東京メトロ千代田線,千駄木,6,ＪＲ山手線,西日暮里,5,0,0,0
プレミアムキューブ文京江戸川橋mo,東京都文京区水道２,"
東京メトロ有楽町線/江戸川橋駅 歩5分
東京メトロ東西線/神楽坂駅 歩11分
東京メトロ丸ノ内線/茗荷谷駅 歩14分
","
築8年
7階建
",2階,106000,15000,0,106000,1K,25.02,https://suumo.jp/chintai/jnc_000061408806/?bc=100359109857,8,7,東京メトロ有楽町線,江戸川橋,5,東京メトロ東西線,神楽坂,11,東京メトロ丸ノ内線,茗荷谷,14
プレミアムキューブ文京江戸川橋mo,東京都文京区水道２,"
東京メトロ有楽町線/江戸川橋駅 歩5分
東京メトロ東西線/神楽坂駅 歩11分
東京メトロ丸ノ内線/茗荷谷駅 歩14分
","
築8年
7階建
",2階,107000,15000,0,107000,1K,25.01,https://suumo.jp/chintai/jnc_000087575837/?bc=100360619508,8,7,東京メトロ有楽町線,江戸川橋,5,東京メトロ東西線,神楽坂,11,東京メトロ丸ノ内線,茗荷谷,14
文京ツインタワー,東京都文京区本駒込５,"
ＪＲ山手線/駒込駅 歩7分
東京メトロ南北線/駒込駅 歩7分
都営三田線/千石駅 歩7分
","
築25年
10階建
",6階,100000,0,100000,100000,1K,25,https://suumo.jp/chintai/jnc_000087700489/?bc=100361330675,25,10,ＪＲ山手線,駒込,7,東京メトロ南北線,駒込,7,都営三田線,千石,7
文京ツインタワー,東京都文京区本駒込５,"
ＪＲ山手線/駒込駅 歩7分
東京メトロ南北線/駒込駅 歩7分
都営三田線/千石駅 歩7分
","
築25年
10階建
",2階,105000,0,105000,105000,1DK,29.07,https://suumo.jp/chintai/jnc_000086020964/?bc=100317603029,25,10,ＪＲ山手線,駒込,7,東京メトロ南北線,駒込,7,都営三田線,千石,7
都営大江戸線 本郷三丁目駅 14階建 築6年,東京都文京区本郷４,"
都営大江戸線/本郷三丁目駅 歩5分
東京メトロ南北線/後楽園駅 歩5分
都営三田線/水道橋駅 歩8分
","
築6年
14階建
",5階,188000,10000,188000,188000,1LDK,40.42,https://suumo.jp/chintai/jnc_000086799006/?bc=100350711681,6,14,都営大江戸線,本郷三丁目,5,東京メトロ南北線,後楽園,5,都営三田線,水道橋,8
都営大江戸線 本郷三丁目駅 14階建 築6年,東京都文京区本郷４,"
都営大江戸線/本郷三丁目駅 歩5分
東京メトロ南北線/後楽園駅 歩5分
都営三田線/水道橋駅 歩8分
","
築6年
14階建
",5階,214000,10000,214000,214000,1LDK,45.77,https://suumo.jp/chintai/jnc_000087631100/?bc=100361012071,6,14,都営大江戸線,本郷三丁目,5,東京メトロ南北線,後楽園,5,都営三田線,水道橋,8
ル・ソレイユ,東京都文京区本駒込４,"
ＪＲ山手線/駒込駅 歩12分
東京メトロ南北線/本駒込駅 歩12分
東京メトロ千代田線/千駄木駅 歩12分
","
築13年
3階建
",2階,105000,3000,52500,105000,1LDK,35.81,https://suumo.jp/chintai/jnc_000030219227/?bc=100353271530,13,3,ＪＲ山手線,駒込,12,東京メトロ南北線,本駒込,12,東京メトロ千代田線,千駄木,12
ル・ソレイユ,東京都文京区本駒込４,"
ＪＲ山手線/駒込駅 歩12分
東京メトロ南北線/本駒込駅 歩12分
東京メトロ千代田線/千駄木駅 歩12分
","
築13年
3階建
",2階,108000,3000,54000,108000,1LDK,35.81,https://suumo.jp/chintai/jnc_000085922929/?bc=100350047034,13,3,ＪＲ山手線,駒込,12,東京メトロ南北線,本駒込,12,東京メトロ千代田線,千駄木,12
